week,player_id,player_name,player_SlotId,actual_points,player_position,player_team,projected_points,team_id,manager,team_name,Fantasy_Position,actual_position
2.0,4241372.0,Marquise Brown,23.0,9.8,3.0,22.0,11.3,2.0,RIP,Matthew Berry Dead,FLEX,WR
3.0,3045138.0,Mike Williams,23.0,8.0,3.0,24.0,12.2,2.0,RIP,Matthew Berry Dead,FLEX,WR
1.0,3045138.0,Mike Williams,23.0,2.0,3.0,24.0,11.8,2.0,RIP,Matthew Berry Dead,FLEX,WR
10.0,4258195.0,Donovan Peoples-Jones,23.0,12.4,3.0,5.0,8.1,2.0,RIP,Matthew Berry Dead,FLEX,WR
9.0,4035004.0,Mecole Hardman,23.0,17.9,3.0,12.0,7.5,2.0,RIP,Matthew Berry Dead,FLEX,WR
3.0,2976316.0,Michael Thomas,23.0,7.4,3.0,18.0,10.8,3.0,TnM,Team Tenner n Mamby ,FLEX,WR
8.0,4040655.0,Darnell Mooney,23.0,9.5,3.0,3.0,8.9,3.0,TnM,Team Tenner n Mamby ,FLEX,WR
4.0,4426502.0,Drake London,23.0,2.7,3.0,1.0,11.7,4.0,Team,Mixon and Nixon ,FLEX,WR
5.0,4426502.0,Drake London,23.0,5.5,3.0,1.0,12.1,4.0,Team,Mixon and Nixon ,FLEX,WR
6.0,4426502.0,Drake London,23.0,5.5,3.0,1.0,10.2,4.0,Team,Mixon and Nixon ,FLEX,WR
6.0,3932905.0,Diontae Johnson,23.0,6.1,3.0,23.0,10.4,5.0,NIX,Defend the Crown,FLEX,WR
1.0,16799.0,Allen Robinson II,23.0,1.7,3.0,14.0,10.5,5.0,NIX,Defend the Crown,FLEX,WR
7.0,4360078.0,Alec Pierce,23.0,5.2,3.0,11.0,8.3,6.0,ITTO,Team Ittounas,FLEX,WR
2.0,2976212.0,Stefon Diggs,23.0,38.8,3.0,2.0,14.2,6.0,ITTO,Team Ittounas,FLEX,WR
3.0,16731.0,Brandin Cooks,23.0,3.2,3.0,34.0,12.0,6.0,ITTO,Team Ittounas,FLEX,WR
1.0,3915416.0,DJ Moore,23.0,6.5,3.0,29.0,12.0,6.0,ITTO,Team Ittounas,FLEX,WR
10.0,2977187.0,Cooper Kupp,23.0,1.4,3.0,14.0,15.9,6.0,ITTO,Team Ittounas,FLEX,WR
8.0,3915416.0,DJ Moore,23.0,24.5,3.0,29.0,11.5,6.0,ITTO,Team Ittounas,FLEX,WR
9.0,3915416.0,DJ Moore,23.0,3.4,3.0,29.0,11.2,6.0,ITTO,Team Ittounas,FLEX,WR
4.0,3128390.0,Allen Lazard,23.0,14.6,3.0,9.0,9.3,7.0,THIC,Kittle's Coming Home!,FLEX,WR
5.0,3128390.0,Allen Lazard,23.0,11.5,3.0,9.0,9.7,7.0,THIC,Kittle's Coming Home!,FLEX,WR
2.0,3128390.0,Allen Lazard,23.0,8.3,3.0,9.0,9.7,7.0,THIC,Kittle's Coming Home!,FLEX,WR
1.0,3120348.0,JuJu Smith-Schuster,23.0,8.9,3.0,12.0,10.1,7.0,THIC,Kittle's Coming Home!,FLEX,WR
10.0,3128390.0,Allen Lazard,23.0,6.0,3.0,9.0,10.8,7.0,THIC,Kittle's Coming Home!,FLEX,WR
9.0,3116165.0,Chris Godwin,23.0,7.2,3.0,27.0,11.1,7.0,THIC,Kittle's Coming Home!,FLEX,WR
6.0,4243537.0,Gabe Davis,23.0,14.9,3.0,2.0,11.5,8.0,GREG,Greg's Gang,FLEX,WR
1.0,4243537.0,Gabe Davis,23.0,16.8,3.0,2.0,10.4,8.0,GREG,Greg's Gang,FLEX,WR
5.0,4241389.0,CeeDee Lamb,23.0,7.8,3.0,6.0,14.7,9.0,Reid,I Hate Joe Burrow,FLEX,WR
7.0,4361370.0,Chris Olave,23.0,14.1,3.0,18.0,10.9,9.0,Reid,I Hate Joe Burrow,FLEX,WR
10.0,4241389.0,CeeDee Lamb,23.0,32.5,3.0,6.0,11.7,9.0,Reid,I Hate Joe Burrow,FLEX,WR
9.0,4039050.0,Devin Duvernay,23.0,1.0,3.0,33.0,9.5,9.0,Reid,I Hate Joe Burrow,FLEX,WR
4.0,3121427.0,Curtis Samuel,23.0,5.8,3.0,28.0,11.8,10.0,DAD,A Cursed Entity,FLEX,WR
5.0,3121427.0,Curtis Samuel,23.0,9.2,3.0,28.0,11.5,10.0,DAD,A Cursed Entity,FLEX,WR
7.0,3916433.0,Jakobi Meyers,23.0,10.4,3.0,17.0,9.1,10.0,DAD,A Cursed Entity,FLEX,WR
6.0,3121427.0,Curtis Samuel,23.0,1.6,3.0,28.0,11.4,10.0,DAD,A Cursed Entity,FLEX,WR
2.0,3121427.0,Curtis Samuel,23.0,19.4,3.0,28.0,10.3,10.0,DAD,A Cursed Entity,FLEX,WR
3.0,3121427.0,Curtis Samuel,23.0,9.6,3.0,28.0,10.6,10.0,DAD,A Cursed Entity,FLEX,WR
10.0,4362630.0,Terrace Marshall Jr.,23.0,4.8,3.0,29.0,8.3,10.0,DAD,A Cursed Entity,FLEX,WR
9.0,3916433.0,Jakobi Meyers,23.0,4.9,3.0,17.0,9.2,10.0,DAD,A Cursed Entity,FLEX,WR
4.0,4360438.0,Brandon Aiyuk,20.0,5.7,3.0,25.0,10.3,1.0,QUON,Quon's  League ,BN,WR
4.0,4242433.0,Joshua Palmer,20.0,3.0,3.0,24.0,9.7,1.0,QUON,Quon's  League ,BN,WR
5.0,4360438.0,Brandon Aiyuk,20.0,7.3,3.0,25.0,8.8,1.0,QUON,Quon's  League ,BN,WR
5.0,4242433.0,Joshua Palmer,20.0,3.9,3.0,24.0,10.3,1.0,QUON,Quon's  League ,BN,WR
7.0,4262921.0,Justin Jefferson,20.0,0.0,3.0,16.0,0.0,1.0,QUON,Quon's  League ,BN,WR
7.0,3128429.0,Courtland Sutton,20.0,3.8,3.0,7.0,11.3,1.0,QUON,Quon's  League ,BN,WR
7.0,16733.0,Odell Beckham Jr.,20.0,0.0,3.0,0.0,0.0,1.0,QUON,Quon's  League ,BN,WR
6.0,4360438.0,Brandon Aiyuk,20.0,24.3,3.0,25.0,8.2,1.0,QUON,Quon's  League ,BN,WR
2.0,3128429.0,Courtland Sutton,20.0,16.2,3.0,7.0,11.1,1.0,QUON,Quon's  League ,BN,WR
2.0,4360438.0,Brandon Aiyuk,20.0,8.8,3.0,25.0,9.0,1.0,QUON,Quon's  League ,BN,WR
2.0,4361432.0,Romeo Doubs,20.0,3.7,3.0,9.0,5.0,1.0,QUON,Quon's  League ,BN,WR
3.0,16737.0,Mike Evans,20.0,0.0,3.0,27.0,0.0,1.0,QUON,Quon's  League ,BN,WR
3.0,4360438.0,Brandon Aiyuk,20.0,11.4,3.0,25.0,9.5,1.0,QUON,Quon's  League ,BN,WR
1.0,4360438.0,Brandon Aiyuk,20.0,5.7,3.0,25.0,9.1,1.0,QUON,Quon's  League ,BN,WR
1.0,4361432.0,Romeo Doubs,20.0,6.8,3.0,9.0,8.2,1.0,QUON,Quon's  League ,BN,WR
10.0,3128429.0,Courtland Sutton,20.0,9.6,3.0,7.0,9.3,1.0,QUON,Quon's  League ,BN,WR
10.0,16733.0,Odell Beckham Jr.,20.0,0.0,3.0,0.0,0.0,1.0,QUON,Quon's  League ,BN,WR
10.0,4240600.0,Kadarius Toney,20.0,17.0,3.0,12.0,5.0,1.0,QUON,Quon's  League ,BN,WR
10.0,16799.0,Allen Robinson II,20.0,6.4,3.0,14.0,7.8,1.0,QUON,Quon's  League ,BN,WR
8.0,3128429.0,Courtland Sutton,20.0,1.8,3.0,7.0,10.9,1.0,QUON,Quon's  League ,BN,WR
8.0,4360438.0,Brandon Aiyuk,20.0,17.1,3.0,25.0,10.3,1.0,QUON,Quon's  League ,BN,WR
8.0,16733.0,Odell Beckham Jr.,20.0,0.0,3.0,0.0,0.0,1.0,QUON,Quon's  League ,BN,WR
8.0,4240600.0,Kadarius Toney,20.0,0.0,3.0,12.0,0.0,1.0,QUON,Quon's  League ,BN,WR
9.0,3128429.0,Courtland Sutton,20.0,0.0,3.0,7.0,0.0,1.0,QUON,Quon's  League ,BN,WR
9.0,4360438.0,Brandon Aiyuk,20.0,0.0,3.0,25.0,0.0,1.0,QUON,Quon's  League ,BN,WR
9.0,16733.0,Odell Beckham Jr.,20.0,0.0,3.0,0.0,0.0,1.0,QUON,Quon's  League ,BN,WR
9.0,4240600.0,Kadarius Toney,20.0,2.2,3.0,12.0,3.3,1.0,QUON,Quon's  League ,BN,WR
4.0,4241372.0,Marquise Brown,20.0,17.8,3.0,22.0,11.9,2.0,RIP,Matthew Berry Dead,BN,WR
4.0,4567156.0,Treylon Burks,20.0,2.8,3.0,10.0,8.2,2.0,RIP,Matthew Berry Dead,BN,WR
4.0,4361432.0,Romeo Doubs,20.0,11.2,3.0,9.0,9.0,2.0,RIP,Matthew Berry Dead,BN,WR
5.0,4035687.0,Michael Pittman Jr.,20.0,8.4,3.0,11.0,11.9,2.0,RIP,Matthew Berry Dead,BN,WR
5.0,4361432.0,Romeo Doubs,20.0,4.4,3.0,9.0,10.0,2.0,RIP,Matthew Berry Dead,BN,WR
5.0,3128724.0,Isaiah McKenzie,20.0,0.0,3.0,2.0,0.0,2.0,RIP,Matthew Berry Dead,BN,WR
7.0,4361432.0,Romeo Doubs,20.0,0.0,3.0,9.0,9.3,2.0,RIP,Matthew Berry Dead,BN,WR
7.0,4372485.0,Rondale Moore,20.0,3.6,3.0,22.0,9.1,2.0,RIP,Matthew Berry Dead,BN,WR
6.0,4035687.0,Michael Pittman Jr.,20.0,19.9,3.0,11.0,11.4,2.0,RIP,Matthew Berry Dead,BN,WR
6.0,4361432.0,Romeo Doubs,20.0,4.1,3.0,9.0,9.6,2.0,RIP,Matthew Berry Dead,BN,WR
6.0,3128724.0,Isaiah McKenzie,20.0,2.9,3.0,2.0,10.7,2.0,RIP,Matthew Berry Dead,BN,WR
6.0,4372485.0,Rondale Moore,20.0,7.9,3.0,22.0,10.1,2.0,RIP,Matthew Berry Dead,BN,WR
2.0,4035687.0,Michael Pittman Jr.,20.0,0.0,3.0,11.0,0.0,2.0,RIP,Matthew Berry Dead,BN,WR
2.0,4040655.0,Darnell Mooney,20.0,0.1,3.0,3.0,9.4,2.0,RIP,Matthew Berry Dead,BN,WR
2.0,4567156.0,Treylon Burks,20.0,6.7,3.0,10.0,6.7,2.0,RIP,Matthew Berry Dead,BN,WR
3.0,4040655.0,Darnell Mooney,20.0,3.3,3.0,3.0,8.1,2.0,RIP,Matthew Berry Dead,BN,WR
3.0,4241372.0,Marquise Brown,20.0,21.0,3.0,22.0,11.1,2.0,RIP,Matthew Berry Dead,BN,WR
3.0,4567156.0,Treylon Burks,20.0,2.6,3.0,10.0,9.0,2.0,RIP,Matthew Berry Dead,BN,WR
1.0,4040655.0,Darnell Mooney,20.0,1.3,3.0,3.0,9.4,2.0,RIP,Matthew Berry Dead,BN,WR
1.0,4241372.0,Marquise Brown,20.0,12.3,3.0,22.0,11.9,2.0,RIP,Matthew Berry Dead,BN,WR
1.0,4567156.0,Treylon Burks,20.0,7.0,3.0,10.0,6.7,2.0,RIP,Matthew Berry Dead,BN,WR
10.0,4362628.0,Ja'Marr Chase,20.0,0.0,3.0,4.0,0.0,2.0,RIP,Matthew Berry Dead,BN,WR
10.0,3045138.0,Mike Williams,20.0,0.0,3.0,24.0,0.0,2.0,RIP,Matthew Berry Dead,BN,WR
8.0,4362628.0,Ja'Marr Chase,20.0,0.0,3.0,4.0,0.0,2.0,RIP,Matthew Berry Dead,BN,WR
8.0,3045138.0,Mike Williams,20.0,0.0,3.0,24.0,0.0,2.0,RIP,Matthew Berry Dead,BN,WR
8.0,3123075.0,Braxton Berrios,20.0,1.0,3.0,20.0,7.6,2.0,RIP,Matthew Berry Dead,BN,WR
9.0,4362628.0,Ja'Marr Chase,20.0,0.0,3.0,4.0,0.0,2.0,RIP,Matthew Berry Dead,BN,WR
9.0,3045138.0,Mike Williams,20.0,0.0,3.0,24.0,0.0,2.0,RIP,Matthew Berry Dead,BN,WR
4.0,2976316.0,Michael Thomas,20.0,0.0,3.0,18.0,0.0,3.0,TnM,Team Tenner n Mamby ,BN,WR
4.0,15880.0,Robert Woods,20.0,11.0,3.0,10.0,8.3,3.0,TnM,Team Tenner n Mamby ,BN,WR
4.0,2577327.0,Tyler Lockett,20.0,10.1,3.0,26.0,10.6,3.0,TnM,Team Tenner n Mamby ,BN,WR
4.0,13982.0,Julio Jones,20.0,1.2,3.0,27.0,8.3,3.0,TnM,Team Tenner n Mamby ,BN,WR
5.0,2976316.0,Michael Thomas,20.0,0.0,3.0,18.0,0.0,3.0,TnM,Team Tenner n Mamby ,BN,WR
5.0,15880.0,Robert Woods,20.0,5.7,3.0,10.0,9.8,3.0,TnM,Team Tenner n Mamby ,BN,WR
5.0,2577327.0,Tyler Lockett,20.0,24.9,3.0,26.0,11.6,3.0,TnM,Team Tenner n Mamby ,BN,WR
5.0,4039050.0,Devin Duvernay,20.0,10.3,3.0,33.0,9.0,3.0,TnM,Team Tenner n Mamby ,BN,WR
7.0,2976316.0,Michael Thomas,20.0,0.0,3.0,18.0,0.0,3.0,TnM,Team Tenner n Mamby ,BN,WR
7.0,2577327.0,Tyler Lockett,20.0,8.0,3.0,26.0,11.1,3.0,TnM,Team Tenner n Mamby ,BN,WR
6.0,2976316.0,Michael Thomas,20.0,0.0,3.0,18.0,0.0,3.0,TnM,Team Tenner n Mamby ,BN,WR
6.0,15880.0,Robert Woods,20.0,0.0,3.0,10.0,0.0,3.0,TnM,Team Tenner n Mamby ,BN,WR
6.0,2577327.0,Tyler Lockett,20.0,2.7,3.0,26.0,11.7,3.0,TnM,Team Tenner n Mamby ,BN,WR
6.0,4039050.0,Devin Duvernay,20.0,1.9,3.0,33.0,10.2,3.0,TnM,Team Tenner n Mamby ,BN,WR
2.0,2976316.0,Michael Thomas,20.0,15.5,3.0,18.0,9.6,3.0,TnM,Team Tenner n Mamby ,BN,WR
2.0,15880.0,Robert Woods,20.0,5.9,3.0,10.0,8.3,3.0,TnM,Team Tenner n Mamby ,BN,WR
2.0,2577327.0,Tyler Lockett,20.0,15.2,3.0,26.0,8.2,3.0,TnM,Team Tenner n Mamby ,BN,WR
2.0,13982.0,Julio Jones,20.0,0.0,3.0,27.0,0.0,3.0,TnM,Team Tenner n Mamby ,BN,WR
3.0,15880.0,Robert Woods,20.0,10.5,3.0,10.0,8.3,3.0,TnM,Team Tenner n Mamby ,BN,WR
3.0,2577327.0,Tyler Lockett,20.0,12.1,3.0,26.0,9.9,3.0,TnM,Team Tenner n Mamby ,BN,WR
3.0,13982.0,Julio Jones,20.0,0.0,3.0,27.0,0.0,3.0,TnM,Team Tenner n Mamby ,BN,WR
1.0,2976316.0,Michael Thomas,20.0,20.2,3.0,18.0,10.8,3.0,TnM,Team Tenner n Mamby ,BN,WR
1.0,15880.0,Robert Woods,20.0,1.8,3.0,10.0,9.4,3.0,TnM,Team Tenner n Mamby ,BN,WR
1.0,16725.0,Sammy Watkins,20.0,3.3,3.0,9.0,7.2,3.0,TnM,Team Tenner n Mamby ,BN,WR
1.0,2577327.0,Tyler Lockett,20.0,4.3,3.0,26.0,9.7,3.0,TnM,Team Tenner n Mamby ,BN,WR
10.0,2577327.0,Tyler Lockett,20.0,11.7,3.0,26.0,10.8,3.0,TnM,Team Tenner n Mamby ,BN,WR
10.0,4040655.0,Darnell Mooney,20.0,7.7,3.0,3.0,9.0,3.0,TnM,Team Tenner n Mamby ,BN,WR
8.0,2976316.0,Michael Thomas,20.0,0.0,3.0,18.0,0.0,3.0,TnM,Team Tenner n Mamby ,BN,WR
8.0,4361432.0,Romeo Doubs,20.0,14.2,3.0,9.0,8.2,3.0,TnM,Team Tenner n Mamby ,BN,WR
9.0,4040655.0,Darnell Mooney,20.0,14.0,3.0,3.0,8.1,3.0,TnM,Team Tenner n Mamby ,BN,WR
9.0,4361432.0,Romeo Doubs,20.0,2.3,3.0,9.0,8.8,3.0,TnM,Team Tenner n Mamby ,BN,WR
9.0,3059722.0,Zay Jones,20.0,6.5,3.0,30.0,8.9,3.0,TnM,Team Tenner n Mamby ,BN,WR
4.0,4241463.0,Jerry Jeudy,20.0,13.3,3.0,7.0,10.1,4.0,Team,Mixon and Nixon ,BN,WR
4.0,4240600.0,Kadarius Toney,20.0,0.0,3.0,12.0,0.0,4.0,Team,Mixon and Nixon ,BN,WR
5.0,4241463.0,Jerry Jeudy,20.0,6.8,3.0,7.0,9.5,4.0,Team,Mixon and Nixon ,BN,WR
5.0,4240600.0,Kadarius Toney,20.0,0.0,3.0,12.0,0.0,4.0,Team,Mixon and Nixon ,BN,WR
7.0,4241463.0,Jerry Jeudy,20.0,13.1,3.0,7.0,8.7,4.0,Team,Mixon and Nixon ,BN,WR
7.0,4426502.0,Drake London,20.0,1.4,3.0,1.0,9.5,4.0,Team,Mixon and Nixon ,BN,WR
6.0,4241463.0,Jerry Jeudy,20.0,6.9,3.0,7.0,9.6,4.0,Team,Mixon and Nixon ,BN,WR
6.0,4240600.0,Kadarius Toney,20.0,0.0,3.0,12.0,0.0,4.0,Team,Mixon and Nixon ,BN,WR
2.0,4240600.0,Kadarius Toney,20.0,1.0,3.0,12.0,6.2,4.0,Team,Mixon and Nixon ,BN,WR
2.0,4426502.0,Drake London,20.0,20.6,3.0,1.0,9.6,4.0,Team,Mixon and Nixon ,BN,WR
2.0,3895856.0,Christian Kirk,20.0,22.8,3.0,30.0,10.1,4.0,Team,Mixon and Nixon ,BN,WR
3.0,4241463.0,Jerry Jeudy,20.0,2.7,3.0,7.0,10.1,4.0,Team,Mixon and Nixon ,BN,WR
3.0,4240600.0,Kadarius Toney,20.0,0.0,3.0,12.0,0.0,4.0,Team,Mixon and Nixon ,BN,WR
3.0,4426502.0,Drake London,20.0,12.9,3.0,1.0,10.8,4.0,Team,Mixon and Nixon ,BN,WR
1.0,4240600.0,Kadarius Toney,20.0,2.3,3.0,12.0,9.8,4.0,Team,Mixon and Nixon ,BN,WR
1.0,4426502.0,Drake London,20.0,9.9,3.0,1.0,9.4,4.0,Team,Mixon and Nixon ,BN,WR
1.0,3895856.0,Christian Kirk,20.0,14.7,3.0,30.0,10.2,4.0,Team,Mixon and Nixon ,BN,WR
10.0,4239993.0,Tee Higgins,20.0,0.0,3.0,4.0,0.0,4.0,Team,Mixon and Nixon ,BN,WR
10.0,4426502.0,Drake London,20.0,12.3,3.0,1.0,8.7,4.0,Team,Mixon and Nixon ,BN,WR
8.0,4241463.0,Jerry Jeudy,20.0,15.3,3.0,7.0,9.6,4.0,Team,Mixon and Nixon ,BN,WR
8.0,4426502.0,Drake London,20.0,5.1,3.0,1.0,7.8,4.0,Team,Mixon and Nixon ,BN,WR
9.0,4241463.0,Jerry Jeudy,20.0,0.0,3.0,7.0,0.0,4.0,Team,Mixon and Nixon ,BN,WR
9.0,4426502.0,Drake London,20.0,1.8,3.0,1.0,7.9,4.0,Team,Mixon and Nixon ,BN,WR
4.0,3932905.0,Diontae Johnson,20.0,3.2,3.0,23.0,11.4,5.0,NIX,Defend the Crown,BN,WR
4.0,16799.0,Allen Robinson II,20.0,1.7,3.0,14.0,8.7,5.0,NIX,Defend the Crown,BN,WR
5.0,3932905.0,Diontae Johnson,20.0,8.5,3.0,23.0,10.5,5.0,NIX,Defend the Crown,BN,WR
5.0,16799.0,Allen Robinson II,20.0,2.7,3.0,14.0,7.4,5.0,NIX,Defend the Crown,BN,WR
5.0,3135321.0,Hunter Renfrow,20.0,4.5,3.0,13.0,9.6,5.0,NIX,Defend the Crown,BN,WR
7.0,4047646.0,A.J. Brown,20.0,0.0,3.0,21.0,0.0,5.0,NIX,Defend the Crown,BN,WR
7.0,16799.0,Allen Robinson II,20.0,0.0,3.0,14.0,0.0,5.0,NIX,Defend the Crown,BN,WR
7.0,3135321.0,Hunter Renfrow,20.0,7.0,3.0,13.0,8.3,5.0,NIX,Defend the Crown,BN,WR
6.0,16799.0,Allen Robinson II,20.0,14.8,3.0,14.0,6.4,5.0,NIX,Defend the Crown,BN,WR
6.0,3135321.0,Hunter Renfrow,20.0,0.0,3.0,13.0,0.0,5.0,NIX,Defend the Crown,BN,WR
2.0,16799.0,Allen Robinson II,20.0,13.3,3.0,14.0,9.7,5.0,NIX,Defend the Crown,BN,WR
2.0,2976499.0,Amari Cooper,20.0,20.6,3.0,5.0,8.7,5.0,NIX,Defend the Crown,BN,WR
2.0,4248528.0,Christian Watson,20.0,2.4,3.0,9.0,5.6,5.0,NIX,Defend the Crown,BN,WR
3.0,16799.0,Allen Robinson II,20.0,3.3,3.0,14.0,9.4,5.0,NIX,Defend the Crown,BN,WR
3.0,2976499.0,Amari Cooper,20.0,19.6,3.0,5.0,9.0,5.0,NIX,Defend the Crown,BN,WR
3.0,4248528.0,Christian Watson,20.0,0.0,3.0,9.0,0.0,5.0,NIX,Defend the Crown,BN,WR
1.0,2976499.0,Amari Cooper,20.0,3.2,3.0,5.0,9.3,5.0,NIX,Defend the Crown,BN,WR
1.0,4248528.0,Christian Watson,20.0,5.1,3.0,9.0,5.5,5.0,NIX,Defend the Crown,BN,WR
10.0,3932905.0,Diontae Johnson,20.0,8.3,3.0,23.0,10.0,5.0,NIX,Defend the Crown,BN,WR
10.0,4242433.0,Joshua Palmer,20.0,5.9,3.0,24.0,10.8,5.0,NIX,Defend the Crown,BN,WR
8.0,3932905.0,Diontae Johnson,20.0,6.0,3.0,23.0,9.5,5.0,NIX,Defend the Crown,BN,WR
8.0,16799.0,Allen Robinson II,20.0,7.9,3.0,14.0,7.4,5.0,NIX,Defend the Crown,BN,WR
8.0,4242433.0,Joshua Palmer,20.0,0.0,3.0,24.0,0.0,5.0,NIX,Defend the Crown,BN,WR
9.0,3932905.0,Diontae Johnson,20.0,0.0,3.0,23.0,0.0,5.0,NIX,Defend the Crown,BN,WR
9.0,16799.0,Allen Robinson II,20.0,3.9,3.0,14.0,8.2,5.0,NIX,Defend the Crown,BN,WR
9.0,2976499.0,Amari Cooper,20.0,0.0,3.0,5.0,0.0,5.0,NIX,Defend the Crown,BN,WR
4.0,3915416.0,DJ Moore,20.0,9.1,3.0,29.0,11.4,6.0,ITTO,Team Ittounas,BN,WR
4.0,16731.0,Brandin Cooks,20.0,15.2,3.0,34.0,11.5,6.0,ITTO,Team Ittounas,BN,WR
4.0,4372485.0,Rondale Moore,20.0,2.2,3.0,22.0,5.5,6.0,ITTO,Team Ittounas,BN,WR
5.0,3915416.0,DJ Moore,20.0,8.7,3.0,29.0,10.0,6.0,ITTO,Team Ittounas,BN,WR
5.0,16731.0,Brandin Cooks,20.0,4.0,3.0,34.0,11.0,6.0,ITTO,Team Ittounas,BN,WR
7.0,2977187.0,Cooper Kupp,20.0,0.0,3.0,14.0,0.0,6.0,ITTO,Team Ittounas,BN,WR
7.0,2976212.0,Stefon Diggs,20.0,0.0,3.0,2.0,0.0,6.0,ITTO,Team Ittounas,BN,WR
6.0,3915416.0,DJ Moore,20.0,2.2,3.0,29.0,10.3,6.0,ITTO,Team Ittounas,BN,WR
6.0,16731.0,Brandin Cooks,20.0,0.0,3.0,34.0,0.0,6.0,ITTO,Team Ittounas,BN,WR
2.0,16731.0,Brandin Cooks,20.0,7.4,3.0,34.0,11.0,6.0,ITTO,Team Ittounas,BN,WR
2.0,3135321.0,Hunter Renfrow,20.0,7.4,3.0,13.0,9.4,6.0,ITTO,Team Ittounas,BN,WR
3.0,3915416.0,DJ Moore,20.0,2.0,3.0,29.0,11.1,6.0,ITTO,Team Ittounas,BN,WR
1.0,16731.0,Brandin Cooks,20.0,11.7,3.0,34.0,11.0,6.0,ITTO,Team Ittounas,BN,WR
1.0,3135321.0,Hunter Renfrow,20.0,3.6,3.0,13.0,10.0,6.0,ITTO,Team Ittounas,BN,WR
10.0,16731.0,Brandin Cooks,20.0,6.2,3.0,34.0,8.7,6.0,ITTO,Team Ittounas,BN,WR
8.0,16731.0,Brandin Cooks,20.0,9.3,3.0,34.0,9.7,6.0,ITTO,Team Ittounas,BN,WR
8.0,3121427.0,Curtis Samuel,20.0,9.4,3.0,28.0,8.8,6.0,ITTO,Team Ittounas,BN,WR
9.0,16731.0,Brandin Cooks,20.0,0.0,3.0,34.0,0.0,6.0,ITTO,Team Ittounas,BN,WR
9.0,3121427.0,Curtis Samuel,20.0,15.6,3.0,28.0,9.3,6.0,ITTO,Team Ittounas,BN,WR
4.0,15818.0,Keenan Allen,20.0,0.0,3.0,24.0,0.0,7.0,THIC,Kittle's Coming Home!,BN,WR
4.0,3116165.0,Chris Godwin,20.0,9.4,3.0,27.0,9.3,7.0,THIC,Kittle's Coming Home!,BN,WR
4.0,3120348.0,JuJu Smith-Schuster,20.0,7.1,3.0,12.0,9.8,7.0,THIC,Kittle's Coming Home!,BN,WR
5.0,15818.0,Keenan Allen,20.0,0.0,3.0,24.0,0.0,7.0,THIC,Kittle's Coming Home!,BN,WR
5.0,3116165.0,Chris Godwin,20.0,9.3,3.0,27.0,12.6,7.0,THIC,Kittle's Coming Home!,BN,WR
5.0,3120348.0,JuJu Smith-Schuster,20.0,4.8,3.0,12.0,10.4,7.0,THIC,Kittle's Coming Home!,BN,WR
7.0,15818.0,Keenan Allen,20.0,2.1,3.0,24.0,11.7,7.0,THIC,Kittle's Coming Home!,BN,WR
7.0,3116165.0,Chris Godwin,20.0,8.0,3.0,27.0,11.9,7.0,THIC,Kittle's Coming Home!,BN,WR
7.0,3120348.0,JuJu Smith-Schuster,20.0,21.9,3.0,12.0,10.0,7.0,THIC,Kittle's Coming Home!,BN,WR
7.0,4241478.0,DeVonta Smith,20.0,0.0,3.0,21.0,0.0,7.0,THIC,Kittle's Coming Home!,BN,WR
6.0,16800.0,Davante Adams,20.0,0.0,3.0,13.0,0.0,7.0,THIC,Kittle's Coming Home!,BN,WR
6.0,15818.0,Keenan Allen,20.0,0.0,3.0,24.0,0.0,7.0,THIC,Kittle's Coming Home!,BN,WR
6.0,3116165.0,Chris Godwin,20.0,12.5,3.0,27.0,10.9,7.0,THIC,Kittle's Coming Home!,BN,WR
6.0,3120348.0,JuJu Smith-Schuster,20.0,19.8,3.0,12.0,10.0,7.0,THIC,Kittle's Coming Home!,BN,WR
2.0,15818.0,Keenan Allen,20.0,0.0,3.0,24.0,0.0,7.0,THIC,Kittle's Coming Home!,BN,WR
2.0,3116165.0,Chris Godwin,20.0,0.0,3.0,27.0,0.0,7.0,THIC,Kittle's Coming Home!,BN,WR
2.0,4241478.0,DeVonta Smith,20.0,11.5,3.0,21.0,9.1,7.0,THIC,Kittle's Coming Home!,BN,WR
3.0,15818.0,Keenan Allen,20.0,0.0,3.0,24.0,0.0,7.0,THIC,Kittle's Coming Home!,BN,WR
3.0,3116165.0,Chris Godwin,20.0,0.0,3.0,27.0,0.0,7.0,THIC,Kittle's Coming Home!,BN,WR
3.0,3120348.0,JuJu Smith-Schuster,20.0,11.4,3.0,12.0,9.1,7.0,THIC,Kittle's Coming Home!,BN,WR
3.0,4241478.0,DeVonta Smith,20.0,26.9,3.0,21.0,9.4,7.0,THIC,Kittle's Coming Home!,BN,WR
1.0,3116165.0,Chris Godwin,20.0,5.0,3.0,27.0,8.4,7.0,THIC,Kittle's Coming Home!,BN,WR
1.0,3128390.0,Allen Lazard,20.0,0.0,3.0,9.0,0.0,7.0,THIC,Kittle's Coming Home!,BN,WR
1.0,4241478.0,DeVonta Smith,20.0,0.0,3.0,21.0,10.2,7.0,THIC,Kittle's Coming Home!,BN,WR
10.0,15818.0,Keenan Allen,20.0,0.0,3.0,24.0,0.0,7.0,THIC,Kittle's Coming Home!,BN,WR
10.0,3116165.0,Chris Godwin,20.0,16.1,3.0,27.0,10.6,7.0,THIC,Kittle's Coming Home!,BN,WR
